url,targetedBrand,time
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://home-100039-102210.weeblysite.com/,"AT&T Inc.",2024-09-15 18:35:38
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
https://appie.wwexpert.com/,"Apple Inc.",2024-09-15 18:36:33
http://mailidentify0333390aj2w9289927fhiwhaosecuredofficetool374q.pages.dev/,"Generic/Spear Phishing",2024-09-15 18:45:35
http://mailidentify0333390aj2w9289927fhiwhaosecuredofficetool374q.pages.dev/,"Generic/Spear Phishing",2024-09-15 18:45:35
http://mailidentify0333390aj2w9289927fhiwhaosecuredofficetool374q.pages.dev/,"Generic/Spear Phishing",2024-09-15 18:45:35
http://bafybeia2kqxj35avsqd2oos3tlb4rcau4ink3qm3c7sovuvt3md6mwpjna.ipfs.dweb.link/,"Crypto/Wallet",2024-09-15 18:46:51
http://bafybeia2kqxj35avsqd2oos3tlb4rcau4ink3qm3c7sovuvt3md6mwpjna.ipfs.dweb.link/,"Crypto/Wallet",2024-09-15 18:46:51
http://bafybeia2kqxj35avsqd2oos3tlb4rcau4ink3qm3c7sovuvt3md6mwpjna.ipfs.dweb.link/,"Crypto/Wallet",2024-09-15 18:46:51
http://bafybeia2kqxj35avsqd2oos3tlb4rcau4ink3qm3c7sovuvt3md6mwpjna.ipfs.dweb.link/,"Crypto/Wallet",2024-09-15 18:46:51
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://optusnet-com.blogspot.al/,"Singtel Optus",2024-09-15 18:49:08
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://tfgvc.pages.dev/,"Microsoft OneDrive",2024-09-15 18:50:53
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://store.steampowered.invitedeadlock.com/1422452/,"Steam",2024-09-15 18:53:01
https://bafybeie4mmg6cx5nfia7qr7wnlziep2mivlkw3nayy5loczo4xyvtyevru.ipfs.dweb.link/,"Webmail Providers",2024-09-15 18:53:40
https://bafybeie4mmg6cx5nfia7qr7wnlziep2mivlkw3nayy5loczo4xyvtyevru.ipfs.dweb.link/,"Webmail Providers",2024-09-15 18:53:40
https://bafybeie4mmg6cx5nfia7qr7wnlziep2mivlkw3nayy5loczo4xyvtyevru.ipfs.dweb.link/,"Webmail Providers",2024-09-15 18:53:40
https://bafybeie4mmg6cx5nfia7qr7wnlziep2mivlkw3nayy5loczo4xyvtyevru.ipfs.dweb.link/,"Webmail Providers",2024-09-15 18:53:40
http://eeff44ww-107631.weeblysite.com/,"Office365",2024-09-15 19:07:21
http://eeff44ww-107631.weeblysite.com/,"Office365",2024-09-15 19:07:21
http://eeff44ww-107631.weeblysite.com/,"Office365",2024-09-15 19:07:21
http://eeff44ww-107631.weeblysite.com/,"Office365",2024-09-15 19:07:21
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://a663a4fd9ab211dc47f503d7e019763c8b2c2eef4a503aa6306826fe16.pages.dev/,"Outlook",2024-09-15 19:08:34
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://chattts-49f1.beszyrecala.workers.dev/592b4143-8645-4135-93bc-40=,"Christian Mingle",2024-09-15 19:09:44
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://ee-payment-issue.web.app/,"EE Limited",2024-09-15 19:09:45
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
https://currentattlycurenly.weebly.com/,"Yahoo! Inc",2024-09-15 19:09:59
http://www.sistemapt.it/a1.html?225415,"DPDgroup",2024-09-15 19:10:21
http://www.sistemapt.it/a1.html?225415,"DPDgroup",2024-09-15 19:10:21
http://www.sistemapt.it/a1.html?225415,"DPDgroup",2024-09-15 19:10:21
http://www.sistemapt.it/a1.html?225415,"DPDgroup",2024-09-15 19:10:21
http://www.sistemapt.it/a1.html?225415,"DPDgroup",2024-09-15 19:10:21
https://pub-c8b59bea5d2144b89f2c351e227bdbed.r2.dev/xcoremail.html,"Generic/Spear Phishing",2024-09-15 19:15:26
https://rziron2io.azurewebsites.net/,"Generic/Spear Phishing",2024-09-15 19:17:38
https://rziron2io.azurewebsites.net/,"Generic/Spear Phishing",2024-09-15 19:17:38
https://rziron2io.azurewebsites.net/,"Generic/Spear Phishing",2024-09-15 19:17:38
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://netflix.tuzi.team/,"Netflix Inc.",2024-09-15 19:17:47
https://io-docs-trezor-suite.webflow.io/,"Crypto/Wallet",2024-09-15 19:17:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
https://errorxa.cloud/no/users/content/kode.php?&ID=&bnk=,"BankID",2024-09-15 19:18:59
http://bafybeifz27vzggugri46j5c74hj5lrwaiudqrat2f2jljzvqkpdgc53fpm.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:20:52
http://bafybeifz27vzggugri46j5c74hj5lrwaiudqrat2f2jljzvqkpdgc53fpm.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:20:52
http://bafybeifz27vzggugri46j5c74hj5lrwaiudqrat2f2jljzvqkpdgc53fpm.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:20:52
http://bafybeifz27vzggugri46j5c74hj5lrwaiudqrat2f2jljzvqkpdgc53fpm.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:20:52
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://www-userhuntingtoid.serveirc.com/login.php?cmd=login_submit&id=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99&session=742f025c9e81f1214e7d6f21dfcefd99742f025c9e81f1214e7d6f21dfcefd99,"Huntington Bank",2024-09-15 19:21:40
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://uslogii-upheld.github.io/,"Uphold",2024-09-15 19:23:52
https://token.cqywb.com/,"Crypto/Wallet",2024-09-15 19:25:29
https://mint1.anrg.matrixshopping.com.br/landingv2,"Office365",2024-09-15 19:27:04
https://mint1.anrg.matrixshopping.com.br/landingv2,"Office365",2024-09-15 19:27:04
https://mint1.anrg.matrixshopping.com.br/landingv2,"Office365",2024-09-15 19:27:04
https://help--content---ledgger.webflow.io/,"Crypto/Wallet",2024-09-15 19:31:32
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
http://ttrezior-start.webflow.io/,"Crypto/Wallet",2024-09-15 19:33:16
https://enroll.gemstop.sso.work.exploracity.co/home/oauth2/index.html,"Generic/Spear Phishing",2024-09-15 19:36:30
https://enroll.gemstop.sso.work.exploracity.co/home/oauth2/index.html,"Generic/Spear Phishing",2024-09-15 19:36:30
https://enroll.gemstop.sso.work.exploracity.co/home/oauth2/index.html,"Generic/Spear Phishing",2024-09-15 19:36:30
https://enroll.gemstop.sso.work.exploracity.co/home/oauth2/index.html,"Generic/Spear Phishing",2024-09-15 19:36:30
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
http://ipv6.liefrung.neu.planen.4-232-162-143.cprapid.com/dpd/update.php?mu4yn7x027rv4gb2tk57,"DPDgroup",2024-09-15 19:36:32
https://bafybeiaiewbosgxgyithq5hqw52azslbp4qf7iud6tj43dprdr62nvjg44.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:39:53
https://bafybeiaiewbosgxgyithq5hqw52azslbp4qf7iud6tj43dprdr62nvjg44.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:39:53
https://bafybeiaiewbosgxgyithq5hqw52azslbp4qf7iud6tj43dprdr62nvjg44.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:39:53
https://bafybeiaiewbosgxgyithq5hqw52azslbp4qf7iud6tj43dprdr62nvjg44.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:39:53
https://bafybeiaiewbosgxgyithq5hqw52azslbp4qf7iud6tj43dprdr62nvjg44.ipfs.dweb.link/,"Webmail Providers",2024-09-15 19:39:53
http://microsoft365termsjp.weebly.com/,"Office365",2024-09-15 19:45:12
http://microsoft365termsjp.weebly.com/,"Office365",2024-09-15 19:45:12
http://microsoft365termsjp.weebly.com/,"Office365",2024-09-15 19:45:12
http://microsoft365termsjp.weebly.com/,"Office365",2024-09-15 19:45:12
https://chattts-49f1.beszyrecala.workers.dev/9c5a7993-be68-47da-8d3e-d3=,"Christian Mingle",2024-09-15 19:47:59
https://chattts-49f1.beszyrecala.workers.dev/9c5a7993-be68-47da-8d3e-d3=,"Christian Mingle",2024-09-15 19:47:59
https://chattts-49f1.beszyrecala.workers.dev/9c5a7993-be68-47da-8d3e-d3=,"Christian Mingle",2024-09-15 19:47:59
https://att-104725.weeblysite.com/,"AT&T Inc.",2024-09-15 19:52:39
https://att-104725.weeblysite.com/,"AT&T Inc.",2024-09-15 19:52:39
http://hello-world-holy-poetry-241a.surzozesta.workers.dev/,"Yahoo! Inc",2024-09-15 19:55:00
http://hello-world-holy-poetry-241a.surzozesta.workers.dev/,"Yahoo! Inc",2024-09-15 19:55:00
https://66e27fad9c51b0fbc821c16e--adorable-sfogliatella-aa69ee.netlify.app/,"Generic/Spear Phishing",2024-09-15 19:56:37
https://ravichampion.com/,"Telegram",2024-09-15 19:56:57
https://ravichampion.com/,"Telegram",2024-09-15 19:56:57
https://aabbvvbbggvbgffgg.weebly.com/,"Generic/Spear Phishing",2024-09-15 20:00:03
https://meli-challenge-rbft4fxut-tomasbirbe.vercel.app/,"Mercado Libre",2024-09-15 20:00:26
https://identifiez-vous371.godaddysites.com/,"Orange",2024-09-15 20:00:39
